1132	-2.255
1133	-1.518
1134	-1.914
1135	-1.604
1136	-1.798
1137	-0.7296
1138	-1.739
1139	-1.181
1140	-1.436
1141	-1.195
1142	-1.963
1143	-2.025
1144	-1.901
1145	-1.628
1146	-1.684
1147	-2.21
1148	-1.833
1149	-1.931
1150	-2.187
1151	-1.75
1152	-1.006
1153	-1.106
1154	-1.414
1155	-1.162
1156	-1.012
1157	-1.607
1158	-1.999
1159	-1.369
1160	-1.099
1161	-1.186
1162	-0.8098
1163	-1.735
1164	-1.236
1165	-1.894
1166	-0.5612
1167	-1.085
1168	-0.6946
1169	-1.718
1170	-0.823
1171	-0.6007
1172	-0.4974
1173	-0.923
1174	-0.2149
1175	-0.02175
1176	-0.7355
1177	-0.8448
1178	-1.602
1179	-0.7313
1180	-1.362
1181	-1.159
1182	-0.8181
1183	-1.821
1184	-0.4784
1185	-1.283
1186	-0.9146
1187	-2.062
1188	-1.541
1189	-1.921
1190	-1.507
1191	-0.8691
1192	-2.103
1193	-0.9513
1194	-1.312
1195	-1.987
1196	-1.81
1197	-1.424
1198	-1.027
1199	-0.6656
1200	-0.9141
1201	-1.667
1202	-0.824
1203	-0.708
1204	-1.223
1205	-0.931
1206	-1.769
1207	-1.519
1208	-1.399
1209	-1.916
1210	-2.288
1211	-1.851
1212	-1.741
1213	-1.278
1214	-1.94
1215	-1.655
1216	-1.868
1217	-2.294
1218	-1.385
1219	-1.994
1220	-1.526
1221	-1.634
1222	-2.058
1223	-1.642
1224	-1.368
1225	-2.024
1226	-1.875
1227	-1.862
1228	-1.591
1229	-2.076
1230	-1.675
1231	-1.711
1232	-2.362
1233	-2.416
1234	-2.769
1235	-1.582
1236	-1.941
1237	-1.132
1238	-1.419
1239	-1.09
1240	-1.473
1241	-1.41
1242	-1.145
1243	-1.137
1244	-1.744
1245	-0.857
1246	-0.8525
1247	-1.721
1248	-1.886
1249	-1.965
1250	-1.45
1251	-2.325
1252	-2.397
1253	-1.737
1254	-1.767
1255	-2.094
1256	-1.279
1257	-1.909
1258	-2.122
1259	-1.327
1260	-1.755
1261	-1.285
1262	-1.813
1263	-2.51
1264	-2.587
1265	-2.562
1266	-2.32
1267	-1.256
1268	-2.054
1269	-1.992
1270	-1.562
1271	-1.689
1272	-1.88
1273	-2.459
1274	-1.56
1275	-1.832
1276	-1.586
1277	-1.812
1278	-1.927
1279	-1.609
1280	-2.012
1281	-2.146
1282	-2.219
1283	-2.04
1284	-1.869
1285	-2.023
1286	-2.578
1287	-1.667
1288	-1.512
1289	-1.396
1290	-1.548
1291	-2.007
1292	-1.459
1293	-2.511
1294	-1.47
1295	-1.749
1296	-2.204
1297	-2.016
1298	-2.048
1299	-1.766
1300	-1.292
1301	-1.621
1302	-1.19
1303	-2.378
1304	-1.79
1305	-1.846
1306	-2.422
1307	-2.266
1308	-1.911
1309	-1.927
1310	-1.504
1311	-1.688
1312	-1.433
1313	-1.789
1314	-1.851
1315	-2.043
1316	-1.893
1317	-1.39
1318	-1.437
1319	-1.932
1320	-1.476
1321	-1.968
1322	-0.7375
1323	-1.112
1324	-1.105
1325	-0.7128
1326	-0.9816
1327	-0.9907
1328	-0.2979
1329	-0.5983
1330	-0.7198
1331	0.02266
1332	-0.2796
1333	0.2197
1334	0.06683
1335	-0.2281
1336	-0.6743
1337	-0.05547
1338	-0.5129
1339	-0.09542
1340	-0.4831
1341	-0.857
1342	-0.372
1343	-0.6735
1344	-0.3159
1345	-1.235
1346	-0.7899
1347	-0.9422
1348	-0.4243
1349	-0.7388
1350	-0.95
1351	-1.366
1352	-1.187
1353	-1.828
1354	-0.2894
1355	-1.368
1356	-1.135
1357	-1.081
1358	-1.383
1359	-1.918
1360	-2.12
1361	-0.9614
1362	-0.6689
1363	-1.238
1364	-0.6059
1365	-1.529
1366	-1.135
1367	-1.249
1368	-1.288
1369	-1.045
1370	-0.762
1371	-1.2
1372	-1.073
1373	-1.076
1374	-1.316
1375	-1.011
1376	-1.445
1377	-1.371
1378	-2.004
1379	-1.638
1380	-2.069
1381	-1.425
1382	-1.485
1383	-1.048
1384	-0.9181
1385	-1.519
1386	-1.975
1387	-1.36
1388	-0.9591
1389	-1.307
1390	-1.419
1391	-1.55
1392	-1.394
1393	-1.199
1394	-2.201
1395	-2.14
1396	-2.613
1397	-1.985
1398	-2.65
1399	-1.683
1400	-1.642
1401	-2.34
1402	-1.66
1403	-1.663
1404	-1.309
1405	-1.884
1406	-2.139
1407	-1.328
1408	-1.512
1409	-1.78
1410	-1.35
1411	-2.004
1412	-1.605
1413	-1.515
1414	-2.036
1415	-1.365
1416	-1.959
1417	-1.478
1418	-2.113
1419	-2.23
1420	-1.902
1421	-1.929
1422	-1.797
1423	-1.753
1424	-1.886
1425	-1.103
1426	-1.288
1427	-1.768
1428	-1.187
1429	-1.567
1430	-1.638
1431	-1.567
1432	-1.315
1433	-1.062
1434	-1.413
1435	-1.035
1436	-1.729
1437	-0.8181
1438	-1.068
1439	-0.3729
1440	-0.6277
1441	-0.9365
1442	-1.27
1443	-0.7017
1444	-0.4769
1445	-1.062
1446	-0.4247
1447	-1.917
1448	-1.195
1449	-1.59
1450	-1.66
1451	-0.7145
1452	-0.9248
1453	-1.009
1454	-1.031
1455	-1.06
1456	-0.894
1457	-0.3075
1458	-1.302
1459	-0.6732
1460	-0.8961
1461	-1.392
1462	-0.7182
1463	-1.368
1464	-1.312
1465	-1.287
1466	-1.63
1467	-1.033
1468	-1.266
1469	-0.7593
1470	-1.072
1471	-1.73
1472	-1.143
1473	-1.456
1474	-1.668
1475	-0.973
1476	-1.469
1477	-2.558
1478	-1.111
1479	-0.7022
1480	-0.9037
1481	-1.541
1482	-1.333
1483	-0.6484
1484	-1.473
1485	-1.467
1486	-1.566
1487	-1.912
1488	-2.274
1489	-1.544
1490	-2.017
1491	-1.953
1492	-1.054
1493	-1.451
1494	-1.827
1495	-1.852
1496	-1.522
1497	-1.817
1498	-1.859
1499	-2.093
1500	-1.504
1501	-2.61
1502	-2.141
1503	-1.987
1504	-1.401
1505	-1.71
1506	-2.169
1507	-1.332
1508	-2.114
1509	-1.329
1510	-1.083
1511	-1.608
1512	-1.469
1513	-1.641
1514	-1.813
1515	-2.447
1516	-1.425
1517	-1.279
1518	-1.984
1519	-1.519
1520	-0.7861
1521	-1.693
1522	-1.788
1523	-1.24
1524	-1.377
1525	-1.957
1526	-1.916
1527	-2.102
1528	-2.575
1529	-2.244
1530	-1.903
1531	-1.325
1532	-1.4
1533	-1.988
1534	-1.527
1535	-1.874
1536	-1.617
1537	-1.626
1538	-1.697
1539	-1.991
1540	-1.494
1541	-1.907
1542	-1.218
1543	-2.099
1544	-1.77
1545	-2.408
1546	-1.92
1547	-1.724
1548	-2.204
1549	-2.386
1550	-1.932
1551	-2.247
1552	-2.064
1553	-3.275
1554	-1.993
1555	-2.347
1556	-2.4
1557	-3.015
1558	-3.123
1559	-2.459
1560	-2.115
1561	-2.514
1562	-2.509
1563	-2.792
1564	-1.771
1565	-2.379
1566	-1.529
1567	-1.989
1568	-2.017
1569	-2.174
1570	-2.12
1571	-1.495
1572	-2.111
1573	-2.337
1574	-3.044
1575	-3.14
1576	-2.171
1577	-2.569
1578	-2.389
1579	-2.62
1580	-2.65
1581	-3.22
1582	-2.884
1583	-3.043
1584	-3.032
1585	-3.359
1586	-3.055
1587	-3.464
1588	-2.844
1589	-2.519
1590	-1.766
1591	-2.98
1592	-2.193
1593	-2.373
1594	-2.381
1595	-2.387
1596	-2.434
1597	-2.439
1598	-2.701
1599	-2.792
1600	-2.638
1601	-3.579
1602	-2.822
1603	-2.767
1604	-2.4
1605	-2.229
1606	-2.328
1607	-1.719
1608	-2.901
1609	-2.793
1610	-2.668
1611	-3.313
1612	-1.729
1613	-2.839
1614	-2.119
1615	-2.651
1616	-2.073
1617	-1.628
1618	-1.602
1619	-1.798
1620	-3.15
1621	-2.359
1622	-2.011
1623	-1.81
1624	-2.463
1625	-2.143
1626	-1.385
1627	-1.757
1628	-2.083
1629	-1.399
1630	-1.565
1631	-1.908
1632	-2.268
1633	-2.701
1634	-2.212
1635	-1.76
1636	-1.825
1637	-1.664
1638	-1.746
1639	-1.991
1640	-1.448
1641	-1.908
1642	-1.813
1643	-1.339
1644	-0.8534
1645	-1.003
1646	-0.9429
1647	-1.24
1648	-0.3876
1649	-1.677
1650	-0.9823
1651	-1.238
1652	-1.144
1653	-0.8271
1654	-1.464
1655	-0.5463
1656	-0.8836
1657	-0.675
1658	-0.8442
1659	-1.056
1660	-1.075
1661	-1.27
1662	-1.455
1663	-1.102
1664	-1.83
1665	-0.6993
1666	-0.9093
1667	-1.279
1668	-1.478
1669	-1.482
1670	-1.225
1671	-1.258
1672	-0.9609
1673	-0.4152
1674	-0.1413
1675	-0.4927
1676	-1.209
1677	-0.4389
1678	-1.176
1679	-0.7478
1680	-0.8334
1681	-1.335
1682	-1.352
1683	-0.761
1684	-1.577
1685	-1.546
1686	-1.288
1687	-0.5837
1688	-1.363
1689	-1.941
1690	-1.382
1691	-1.178
1692	-0.6607
1693	-0.6298
1694	-0.315
1695	-1.21
1696	-0.9018
1697	-1.042
1698	-1.325
1699	-0.822
1700	-0.9541
1701	-2.033
1702	-1.453
1703	-1.432
1704	-0.7143
1705	-0.5808
1706	-0.4183
1707	-0.5659
1708	-1.596
1709	-0.5053
1710	-0.9111
1711	-0.8258
1712	-0.7062
1713	-0.4276
1714	-0.7653
1715	-1.061
1716	-0.8453
1717	-0.3496
1718	-0.511
1719	0.02988
1720	-0.4137
1721	-0.8618
1722	-0.5164
1723	-0.8959
1724	-0.7558
1725	-0.4201
1726	-0.05725
1727	-0.4945
1728	-1.174
1729	-0.7548
1730	-0.5884
1731	0.001216
1732	0.595
1733	0.1899
1734	-0.6169
1735	-0.1341
1736	-0.2769
1737	-0.4053
1738	-0.8121
1739	-0.7964
1740	-1.23
1741	-0.8928
1742	-1.011
1743	-1.853
1744	-0.7928
1745	-0.769
1746	-0.9517
1747	-1.602
1748	-1.659
1749	-1.467
1750	-1.76
1751	-1.024
1752	-1.11
1753	-0.292
1754	-1.044
1755	-1.083
1756	-1.859
1757	-2.423
1758	-1.168
1759	-1.159
1760	-0.465
1761	-0.9829
1762	-0.9525
1763	-0.2185
1764	-0.504
1765	-0.1338
1766	0.1961
1767	-0.4503
1768	-0.6741
1769	-1.38
1770	-0.9684
1771	-1.536
1772	-1.048
1773	-1.169
1774	-0.805
1775	-1.175
1776	-0.9715
1777	-0.8987
1778	-1.298
1779	-1.434
1780	-0.9005
1781	-0.8563
1782	-0.6514
1783	-0.9156
1784	-0.5948
1785	-0.496
1786	-0.7191
1787	-1.035
1788	-0.7721
1789	-0.2538
1790	-0.4037
1791	-0.9135
1792	-1.015
1793	-0.911
1794	-0.922
1795	-1.296
1796	-0.6885
1797	-0.9659
1798	-0.7193
1799	-0.6213
1800	-1.235
1801	-0.7358
1802	-0.8873
1803	-1.183
1804	-1.1
1805	-1.567
1806	-0.8931
1807	-0.84
1808	-1.14
1809	-0.9591
1810	-0.7896
1811	-0.5434
1812	-1.628
1813	-0.4472
1814	-0.8038
1815	-1.256
1816	-0.6755
1817	-0.2802
1818	-0.6476
1819	0.005687
1820	-0.7394
1821	-1.788
1822	-1.331
1823	-0.8935
1824	-0.4529
1825	-0.6683
1826	-0.7757
1827	-0.3199
1828	-1.163
1829	-0.7848
1830	-0.7228
1831	-1.294
1832	-0.6418
1833	-1.238
1834	-0.8468
1835	-1.215
1836	-1.187
1837	-0.7992
1838	-0.5104
1839	-0.449
1840	-0.3862
1841	-0.3376
1842	-0.532
1843	-0.6823
1844	-0.5198
1845	-0.1567
1846	-0.4827
1847	-1.034
1848	-0.4343
1849	-0.508
1850	-0.3242
1851	-1.23
1852	-0.8372
1853	-0.01805
1854	-0.6631
1855	-0.7515
1856	-0.4225
1857	-0.1401
1858	-0.6574
1859	-0.7251
1860	-0.699
1861	-0.4327
1862	-0.6487
1863	-0.6158
1864	-0.5916
1865	-0.1473
1866	0.4216
1867	0.4505
1868	0.9488
1869	0.3088
1870	0.4111
1871	-0.3278
1872	-0.7093
1873	0.2022
1874	-0.3623
1875	-0.4655
1876	0.003735
1877	0.3343
1878	0.1726
1879	-0.825
1880	0.5187
1881	0.3729
1882	-0.5819
1883	-0.0588
1884	0.1077
1885	-0.3349
1886	-0.5003
1887	0.2802
1888	-0.5409
1889	-0.1807
1890	0.3881
1891	0.414
1892	0.02239
1893	0.3577
1894	0.9284
1895	0.6368
1896	0.7336
1897	0.05128
1898	0.07456
1899	0.008497
1900	-0.7566
1901	0.01475
1902	-0.2633
1903	-0.2838
1904	-0.7023
1905	-0.614
1906	-0.5686
1907	0.2932
1908	0.09413
1909	-0.3041
1910	-1.154
1911	-0.07238
1912	-0.1258
1913	-0.03013
1914	0.2966
1915	-0.9744
1916	-0.4621
1917	-0.3412
1918	-1.063
1919	-1.149
1920	-1.038
1921	-1.685
1922	-1.328
1923	-0.8006
1924	-0.6989
1925	-1.168
1926	-1.314
1927	-1.964
1928	-2.084
1929	-1.754
1930	-2.005
1931	-1.682
1932	-1.892
1933	-1.291
1934	-1.929
1935	-0.9338
1936	-1.81
1937	-0.6719
1938	-1.519
1939	-1.806
1940	-1.357
1941	-0.8424
1942	-2.167
1943	-1.686
1944	-1.306
1945	-1.236
1946	-1.398
1947	-1.606
1948	-1.686
1949	-2.24
1950	-1.29
1951	-2.132
1952	-1.712
1953	-1.603
1954	-1.853
1955	-2.005
1956	-1.944
1957	-1.774
1958	-2.654
1959	-2.069
1960	-2.385
1961	-2.374
1962	-2.053
1963	-2.756
1964	-1.853
1965	-2.171
1966	-2.187
1967	-2.003
1968	-1.859
1969	-2.117
1970	-2.15
1971	-1.46
1972	-1.023
1973	-0.8973
1974	-1.293
1975	-0.9153
1976	-1.687
1977	-1.753
1978	-0.7196
1979	-1.126
1980	-1.514
1981	-0.9448
1982	-1.022
1983	-0.7343
1984	-0.9704
1985	-0.299
1986	-0.3189
1987	-0.5847
1988	-0.7647
1989	-1.399
1990	-1.224
1991	-1.412
1992	-0.6953
1993	-0.8727
1994	-1.442
1995	-1.063
1996	-0.6437
1997	-1.063
1998	-0.6355
1999	-1.008
2000	-0.8096
2001	-1.389
2002	-1.96
2003	-2.216
2004	-2.059
2005	-1.424
2006	-1.668
2007	-1.25
2008	-1.984
2009	-1.368
2010	-1.459
2011	-0.9251
2012	-1.286
2013	-1.254
2014	-1.144
2015	-0.8909
2016	-0.2066
2017	-1.393
2018	-1.282
2019	-1.118
2020	-1.41
2021	-1.181
2022	-1.15
2023	-1.684
2024	-1.347
2025	-1.789
2026	-1.778
2027	-1.209
2028	-1.932
2029	-2.13
2030	-2.266
2031	-1.692
2032	-1.427
2033	-1.139
2034	-1.319
2035	-1.322
2036	-0.6805
2037	-1.523
2038	-1.313
2039	-1.826
2040	-1.245
2041	-2.092
2042	-1.314
2043	-1.667
2044	-2.17
2045	-1.597
2046	-1.116
2047	-1.003
2048	-0.8588
2049	-1.842
2050	-1.28
2051	-1.15
2052	-1.264
2053	-1.276
2054	-0.8816
2055	-0.7512
2056	-1.344
2057	-0.8195
2058	-1.39
2059	-0.9628
2060	-0.7343
2061	-0.9664
2062	-1.168
2063	-1.208
2064	-0.7346
2065	-1.17
2066	-1.407
2067	-1.782
2068	-1.564
2069	-2.511
2070	-1.461
2071	-1.46
2072	-1.113
2073	-1.043
2074	-0.982
2075	-0.9743
2076	-0.7972
2077	-1.172
2078	-0.2907
2079	-1.785
2080	-1.574
2081	-1.488
2082	-1.938
2083	-1.072
2084	-1.355
2085	-1.801
2086	-1.592
2087	-1.613
2088	-1.849
2089	-1.386
2090	-1.586
2091	-1.4
2092	-2.151
2093	-1.225
2094	-1.329
2095	-1.408
2096	-1.392
2097	-0.6433
2098	-0.6688
2099	-0.8032
2100	-1.557
2101	-1.468
2102	-1.147
2103	-1.375
2104	-0.4844
2105	-1.415
2106	-0.9616
2107	-0.6965
2108	-0.6433
2109	-0.8352
2110	-0.7916
2111	0.1616
2112	-0.526
2113	-0.7281
2114	-0.4856
2115	-0.7395
2116	-0.5374
2117	-0.8663
2118	-0.9716
2119	-0.461
2120	-0.637
2121	-0.6559
2122	-0.527
2123	-1.039
2124	-0.7636
2125	-0.134
2126	-0.4518
2127	-0.6216
2128	-0.7793
2129	-0.8423
2130	-0.5839
2131	-0.5046
2132	-0.1657
2133	-0.3178
2134	0.01744
2135	-0.371
2136	-0.1997
2137	-0.2384
2138	-0.5204
2139	-1.039
2140	-1.157
2141	-0.8076
2142	-0.8845
2143	-2.095
2144	-1.817
2145	-1.171
2146	-2.086
2147	-2.167
2148	-1.626
2149	-1.677
2150	-1.754
2151	-0.9675
2152	-1.917
2153	-1.632
2154	-0.8604
2155	-1.559
2156	-1.609
2157	-1.795
2158	-1.685
2159	-1.163
2160	-1.42
2161	-1.76
2162	-1.938
2163	-1.8
2164	-2.411
2165	-2.415
2166	-2.184
2167	-2.065
2168	-1.877
2169	-0.8442
2170	-1.446
2171	-1.481
2172	-1.753
2173	-1.159
2174	-1.96
2175	-1.958
2176	-2.05
2177	-1.925
2178	-1.329
2179	-0.8693
2180	-1.756
2181	-1.775
2182	-1.157
2183	-2.898
2184	-2.284
2185	-2.156
2186	-1.505
2187	-1.574
2188	-1.419
2189	-1.554
2190	-1.596
2191	-1.35
2192	-1.47
2193	-1.473
2194	-1.697
2195	-1.104
2196	-1.496
2197	-0.9048
2198	-1.066
2199	-1.787
2200	-2.087
2201	-1.442
2202	-2.089
2203	-1.609
2204	-1.136
2205	-1.382
2206	-0.5069
2207	-1.096
2208	-0.8195
2209	-1.223
2210	-0.8824
2211	-1.658
2212	-0.7205
2213	-1.504
2214	-1.682
2215	-1.71
2216	-1.295
2217	-0.6821
2218	-2.042
2219	-1.097
2220	-0.8966
2221	-0.6478
2222	0.1002
2223	-0.01262
2224	-0.808
2225	-0.334
2226	-1.051
2227	-0.2809
2228	0.335
2229	-0.2235
2230	-0.3844
2231	-0.9227
2232	-1.675
2233	-1.477
2234	-1.762
2235	-1.113
2236	-1.434
2237	-1.329
2238	-1.347
2239	-1.007
2240	-1.547
2241	-0.3981
2242	-1.259
2243	-0.7101
2244	-0.9479
2245	-0.4724
2246	-1.141
2247	-1.357
2248	-1.052
2249	-0.5276
2250	-2.159
2251	-1.093
2252	-0.7291
2253	-0.1877
2254	-0.2696
2255	-0.7873
2256	-1.697
2257	-1.387
2258	-0.4747
2259	-0.9887
2260	-0.1172
2261	-0.1114
2262	-0.617
2263	-0.5162
2264	-0.8196
2265	-0.4687
2266	-1.081
2267	-0.1378
2268	0.06049
2269	-0.3158
2270	-0.5957
2271	-0.02769
2272	-0.06965
2273	-0.7015
2274	-0.4597
2275	-0.2009
2276	-0.5845
2277	-0.7412
2278	-1.204
2279	-1.098
2280	-1.866
2281	-1.257
2282	-1.026
2283	-1.45
2284	-1.441
2285	-1.078
2286	-1.564
2287	-1.164
2288	-1.635
2289	-1.605
2290	-1.148
2291	-1.435
2292	-0.8981
2293	-0.9733
2294	-0.9569
2295	-1.487
2296	-1.085
2297	-1.311
2298	-1.291
2299	-1.372
2300	-1.606
2301	-1.562
2302	-1.366
2303	-1.201
2304	-1.344
2305	-1.451
2306	-0.8001
2307	-0.7941
2308	-1.211
2309	-1.847
2310	-0.9738
2311	-1.374
2312	-1.285
2313	-1.542
2314	-2.174
2315	-1.404
2316	-1.398
2317	-0.9902
2318	-1.16
2319	-1.678
2320	-1.933
2321	-1.693
2322	-1.284
2323	-1.438
2324	-1.048
2325	-1.318
2326	-1.479
2327	-2.149
2328	-2.444
2329	-1.412
2330	-0.9025
2331	-1.751
2332	-1.357
2333	-1.47
2334	-2.206
2335	-2.374
2336	-1.492
2337	-1.622
2338	-1.82
2339	-1.591
2340	-1.61
2341	-2.251
2342	-1.199
2343	-1.829
2344	-1.731
2345	-3.049
2346	-2.041
2347	-2.008
2348	-1.765
2349	-1.391
2350	-3.056
2351	-2.52
2352	-2.053
2353	-2.645
2354	-2.56
2355	-2.64
2356	-1.838
2357	-1.862
2358	-1.276
2359	-1.673
2360	-1.173
2361	-1.848
2362	-1.637
2363	-0.7156
2364	-1.086
2365	-0.5313
2366	-0.8963
2367	-1.218
2368	-1.523
2369	-1.535
2370	-0.9528
2371	-1.101
2372	-1.091
2373	-1.259
2374	-1.219
2375	-2.222
2376	-0.8647
2377	-0.4665
2378	-0.2221
2379	-0.0447
2380	0.5658
2381	-0.8021
2382	-0.236
2383	-0.556
2384	0.4534
2385	0.3393
2386	-0.2037
2387	0.1265
2388	0.2162
2389	-0.3084
2390	-0.1588
2391	0.02958
2392	-0.4126
2393	0.512
2394	-0.1513
2395	0.3628
2396	-0.03057
2397	0.7504
2398	0.4995
2399	0.391
2400	0.3273
2401	-0.3926
2402	1.032
2403	0.5349
2404	-0.298
2405	0.5154
2406	0.2169
2407	0.1226
2408	-0.378
2409	0.21
2410	-0.1283
2411	0.2777
2412	-0.4255
2413	-0.4004
2414	-0.4354
2415	-0.5156
2416	-1.14
2417	-0.2765
2418	-0.3077
2419	0.02261
2420	-0.2047
2421	-0.6005
2422	-0.2249
2423	-0.6144
2424	0.1236
2425	0.2223
2426	-0.1231
2427	-0.1286
2428	-0.4534
2429	-0.1931
2430	-0.06163
2431	-0.2287
2432	-0.3221
2433	0.7191
2434	0.596
2435	0.5223
2436	0.7133
2437	-0.06298
2438	0.3449
2439	0.5124
2440	0.4372
2441	0.7106
2442	-0.3706
2443	0.6361
2444	0.2065
2445	0.1033
2446	-0.6745
2447	0.1934
2448	-0.6554
2449	-0.5142
2450	-0.4982
2451	-0.09479
2452	0.3577
2453	-0.185
2454	0.6698
2455	0.3146
2456	0.06901
2457	0.3077
2458	0.3363
2459	-0.06203
2460	0.247
2461	-0.4946
2462	0.3366
2463	0.6306
2464	-0.152
2465	0.6608
2466	0.4858
2467	0.6136
2468	0.8798
2469	0.4363
2470	0.6488
2471	0.1685
2472	0.7575
2473	0.4996
2474	0.59
2475	0.5964
2476	0.3183
2477	-0.7174
2478	0.4107
2479	0.6267
2480	0.3417
2481	-0.8194
2482	0.4584
2483	-0.1471
2484	0.4275
2485	0.08525
2486	0.4093
2487	-0.2661
2488	0.486
2489	0.4706
2490	0.3889
2491	-0.4921
2492	-0.9442
2493	-0.5193
2494	-1.239
2495	-0.5191
2496	-0.38
2497	-0.3936
2498	-0.6921
2499	-0.09165
2500	-0.4714
2501	0.2176
2502	-0.7487
2503	-0.1638
2504	-0.9294
2505	-0.363
2506	-0.677
2507	-0.768
2508	-0.2149
2509	-0.1565
2510	-0.227
2511	-0.5728
2512	-0.2803
2513	-0.06441
2514	-1.411
2515	-0.3457
2516	-0.5974
2517	-0.0567
2518	-0.1913
2519	-0.8478
2520	-0.6384
2521	-0.4096
2522	-0.7663
2523	-0.6636
2524	-0.2916
2525	-0.3935
2526	-1.081
2527	-0.664
2528	-0.2383
2529	-0.2957
2530	-0.03256
2531	0.1618
2532	-0.2321
2533	0.1594
2534	-1.406
2535	-0.148
2536	0.1547
2537	0.6749
2538	0.9672
2539	-0.0688
2540	0.9363
2541	-0.1066
2542	-0.633
2543	0.2375
2544	0.6393
2545	0.8376
2546	-0.06161
2547	0.3863
2548	0.1126
2549	-0.7106
2550	-0.07812
2551	-0.2254
2552	-0.2543
2553	-0.6064
2554	-0.7825
2555	-0.1238
2556	-0.4579
2557	-0.605
2558	-0.5369
2559	-0.5442
2560	-0.4814
2561	-1.221
2562	-1.081
2563	-1.399
2564	-1.099
2565	-0.5302
2566	-0.2531
2567	-0.7489
2568	-1.162
2569	-1.092
2570	-0.7748
2571	-0.1649
2572	0.3941
2573	-0.6181
2574	-0.3206
2575	-0.2085
2576	-0.7147
2577	-0.06985
2578	-0.4054
2579	-1.343
2580	-1.26
2581	-0.4927
2582	-0.6503
2583	-0.8176
2584	-0.8515
2585	-0.433
2586	-0.0437
2587	-1.27
2588	-1.126
2589	-0.8967
2590	-0.03254
2591	-0.2564
2592	-0.5496
2593	-0.7673
2594	-0.5586
2595	-0.8819
2596	-0.2586
2597	-0.5875
2598	-0.4038
2599	-1.022
2600	-1.877
2601	-0.7663
2602	-0.6239
2603	-0.244
2604	-0.5142
2605	-0.2306
2606	-0.5379
2607	-0.7441
2608	-0.7707
2609	-0.3813
2610	-0.7116
2611	-0.3998
2612	-0.1745
2613	-0.4812
2614	-0.9536
2615	0.1274
2616	0.01873
2617	-0.6317
2618	0.5197
2619	0.6727
2620	0.07851
2621	0.8223
2622	-0.8087
2623	0.5138
2624	0.3212
2625	0.4689
2626	-0.346
2627	-0.2762
2628	-0.6385
2629	-0.6703
2630	0.5135
2631	-0.9019
2632	-0.1859
2633	-0.5307
2634	-0.07898
2635	-1.53
2636	-0.9795
2637	0.1984
2638	-1.198
2639	-0.6027
2640	-1.088
2641	-0.04373
2642	-1.012
2643	-0.5207
2644	-0.5539
2645	-1.011
2646	-0.7645
2647	-0.9142
2648	-0.9775
2649	-0.3319
2650	-1.243
2651	-0.1806
2652	-0.119
2653	-0.406
2654	0.09296
2655	0.4785
2656	0.3291
2657	-1.318
2658	0.2559
2659	-0.3969
2660	-0.407
2661	-0.7683
2662	-0.2917
2663	-0.216
2664	-0.156
2665	-0.7988
2666	-0.693
2667	-0.02172
2668	-0.8257
2669	-1.138
2670	-0.04892
2671	-0.7565
2672	-0.6118
2673	0.1914
2674	-0.04661
2675	-0.4097
2676	0.006263
2677	-1.409
2678	-0.3171
2679	-0.05892
2680	0.23
2681	-0.3242
2682	-0.3804
2683	-0.4594
2684	-0.2015
2685	0.245
2686	0.6289
2687	0.3249
